arm absolute position,arm absolute position filtered,arm position
80.859375,82.96875,59.8677978515625
80.859375,82.96875,59.8677978515625
80.859375,82.96875,59.8677978515625
80.859375,82.96875,59.8677978515625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
76.728515625,79.189453125,55.1480712890625
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
71.54296875,74.267578125,49.9053955078125
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
66.4453125,69.08203125,44.1287841796875
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
59.150390625,62.490234375,37.927001953125
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
51.591796875,56.77734375,31.2659912109375
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
43.857421875,49.306640625,23.9842529296875
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
33.92578125,41.484375,16.10595703125
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
22.236328125,27.7734375,7.705810546875
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
13.0078125,13.0078125,-0.4888916015625
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
4.482421875,9.84375,-7.8760986328125
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-1.23046875,-0.263671875,-13.920776367187498
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-2.63671875,-17.720947265625
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.98828125,-4.21875,-17.2034912109375
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-2.724609375,-4.5703125,-17.0694580078125
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-3.427734375,-4.130859375,-17.0628662109375
-2.28515625,-2.98828125,-17.0628662109375
-2.28515625,-2.98828125,-17.0628662109375
-2.28515625,-2.98828125,-17.0628662109375
